ID_Aluno,Idade,Horas_Estudo_Semana,Pontuacao_Prova_Final,Aprovado
9532,19,5,15,False
9533,22,36,96,True
9534,20,34,85,True
9535,23,26,69,True
9536,19,18,46,False
9537,24,18,35,False
9538,19,34,83,True
9539,20,11,32,False
9540,24,14,31,False
9541,22,31,70,True
9542,24,12,31,False
9543,22,33,87,True
9544,20,14,26,False
9545,20,18,42,False
9546,19,5,18,False
9547,21,33,88,True
9548,19,6,10,False
9549,19,6,18,False
9550,21,35,97,True
9551,18,34,88,True
9552,23,17,40,False
9553,20,38,89,True
9554,23,6,12,False
9555,21,18,45,False
9556,23,7,18,False
9557,24,33,77,True
9558,23,12,21,False
9559,20,26,71,True
9560,18,6,10,False
9561,23,26,56,False
9562,19,34,94,True
9563,22,18,45,False
9564,21,31,77,True
9565,19,17,45,False
9566,21,10,31,False
9567,21,24,52,False
9568,21,23,65,True
9569,21,38,100,True
9570,21,5,14,False
9571,21,24,54,False
9572,20,11,22,False
9573,24,24,55,False
9574,20,39,97,True
9575,22,24,52,False
9576,23,14,34,False
9577,22,34,91,True
9578,20,15,35,False
9579,20,11,27,False
9580,23,8,21,False
9581,21,32,83,True
9582,22,8,16,False
9583,20,29,82,True
9584,23,10,18,False
9585,24,26,60,True
9586,18,18,37,False
9587,24,27,64,True
9588,20,35,89,True
9589,18,31,68,True
9590,19,10,29,False
9591,18,17,41,False
9592,21,5,22,False
9593,23,30,69,True
9594,21,29,72,True
9595,24,6,14,False
9596,20,38,88,True
9597,18,30,76,True
9598,18,26,66,True
9599,20,11,27,False
9600,18,34,81,True
9601,20,28,76,True
9602,21,35,87,True
9603,18,29,73,True
9604,19,17,42,False
9605,18,37,99,True
9606,22,22,51,False
9607,23,5,19,False
9608,18,25,65,True
9609,23,11,20,False
9610,22,26,75,True
9611,19,25,72,True
9612,20,5,21,False
9613,21,28,78,True
9614,18,7,12,False
9615,18,5,21,False
9616,19,29,80,True
9617,20,36,82,True
9618,24,23,61,True
9619,20,33,91,True
9620,22,28,63,True
9621,21,10,28,False
9622,21,19,47,False
9623,22,28,75,True
9624,22,38,100,True
9625,19,34,81,True
9626,24,10,26,False
9627,20,15,34,False
9628,21,37,94,True
9629,18,29,74,True
9630,22,16,33,False
9631,21,7,23,False
9632,21,32,76,True
9633,20,13,28,False
9634,19,38,91,True
9635,23,35,91,True
9636,23,30,79,True
9637,22,6,15,False
9638,22,24,56,False
9639,21,11,24,False
9640,23,29,67,True
9641,21,37,100,True
9642,20,34,90,True
9643,18,11,28,False
9644,20,16,35,False
9645,18,10,19,False
9646,22,16,50,False
9647,19,38,94,True
9648,22,27,69,True
9649,22,6,23,False
9650,20,8,24,False
9651,22,34,93,True
9652,18,32,71,True
9653,19,11,35,False
9654,22,9,29,False
9655,22,15,39,False
9656,22,12,33,False
9657,24,35,93,True
9658,22,5,15,False
9659,22,15,28,False
9660,24,11,19,False
9661,21,18,39,False
9662,23,21,54,False
9663,18,21,47,False
9664,22,23,60,True
9665,19,8,20,False
9666,19,20,51,False
9667,20,38,100,True
9668,23,37,97,True
9669,22,30,70,True
9670,19,20,54,False
9671,19,22,49,False
9672,23,17,42,False
9673,22,31,78,True
9674,22,34,81,True
9675,18,31,79,True
9676,22,25,60,True
9677,24,7,24,False
9678,20,14,39,False
9679,23,5,18,False
9680,18,7,20,False
9681,20,24,61,True
9682,20,34,86,True
9683,20,8,19,False
9684,24,30,84,True
9685,22,22,51,False
9686,18,36,86,True
9687,19,5,20,False
9688,19,28,69,True
9689,21,33,73,True
9690,21,38,93,True
9691,19,15,44,False
9692,22,6,8,False
9693,19,27,58,False
9694,21,34,94,True
9695,21,29,75,True
9696,20,39,100,True
9697,19,20,40,False
9698,23,31,71,True
9699,23,24,56,False
9700,20,36,80,True
9701,20,6,22,False
9702,23,6,21,False
9703,22,32,81,True
9704,18,25,58,False
9705,20,26,60,True
9706,21,11,34,False
9707,21,24,63,True
9708,21,13,27,False
9709,24,20,45,False
9710,24,31,76,True
9711,23,23,63,True
9712,22,36,82,True
9713,23,29,79,True
9714,20,29,72,True
9715,20,29,63,True
9716,19,26,65,True
9717,20,36,88,True
9718,19,21,55,False
9719,21,34,91,True
9720,23,39,95,True
9721,19,17,49,False
9722,18,23,58,False
9723,21,30,68,True
9724,20,37,100,True
9725,18,22,59,False
9726,20,32,78,True
9727,20,6,15,False
9728,20,30,85,True
9729,22,36,82,True
9730,22,39,88,True
9731,23,9,21,False
9732,21,34,87,True
9733,22,24,55,False
9734,22,34,76,True
9735,20,7,21,False
9736,20,29,67,True
9737,20,8,14,False
9738,22,32,86,True
9739,24,31,82,True
9740,19,5,15,False
9741,18,10,29,False
9742,22,15,40,False
9743,22,17,49,False
9744,21,35,83,True
9745,19,23,52,False
9746,19,31,70,True
9747,24,27,58,False
9748,20,31,73,True
9749,23,29,65,True
9750,24,14,37,False
9751,18,22,48,False
9752,21,8,19,False
9753,18,26,66,True
9754,19,27,58,False
9755,19,38,96,True
9756,24,5,19,False
9757,19,21,56,False
9758,21,39,100,True
9759,23,14,30,False
9760,22,9,28,False
9761,23,14,30,False
9762,19,28,60,True
9763,21,17,49,False
9764,22,12,31,False
9765,21,24,63,True
9766,23,37,90,True
9767,21,37,93,True
9768,24,12,38,False
9769,18,25,54,False
9770,23,39,95,True
9771,20,39,100,True
9772,18,24,53,False
9773,20,36,97,True
9774,19,35,81,True
9775,18,12,27,False
9776,23,6,13,False
9777,24,22,64,True
9778,18,38,96,True
9779,24,20,48,False
9780,24,12,28,False
9781,24,30,68,True
9782,23,8,11,False
9783,22,26,56,False
9784,21,17,40,False
9785,22,24,56,False
9786,20,35,79,True
9787,21,15,44,False
9788,20,15,32,False
9789,24,24,62,True
9790,20,23,55,False
9791,20,18,43,False
9792,24,18,49,False
9793,22,29,79,True
9794,22,20,44,False
9795,23,9,14,False
9796,19,14,37,False
9797,18,28,72,True
9798,23,25,58,False
9799,19,15,38,False
9800,24,32,79,True
9801,18,36,97,True
9802,19,28,61,True
9803,20,32,80,True
9804,24,25,53,False
9805,22,36,98,True
9806,19,25,62,True
9807,20,11,25,False
9808,22,29,65,True
9809,20,31,71,True
9810,22,7,8,False
9811,22,14,44,False
9812,19,29,71,True
9813,18,13,39,False
9814,18,17,41,False
9815,21,33,82,True
9816,19,31,80,True
9817,22,39,91,True
9818,20,5,9,False
9819,22,36,96,True
9820,19,29,78,True
9821,18,23,52,False
9822,21,31,84,True
9823,19,38,93,True
9824,22,17,42,False
9825,22,8,18,False
9826,20,7,17,False
9827,19,7,16,False
9828,22,25,69,True
9829,21,21,60,True
9830,20,12,25,False
9831,23,26,73,True
9832,23,23,58,False
9833,19,22,57,False
9834,23,24,61,True
9835,18,19,45,False
9836,24,6,21,False
9837,21,28,63,True
9838,22,39,100,True
9839,20,13,42,False
9840,18,30,66,True
9841,21,22,58,False
9842,22,38,98,True
9843,18,11,36,False
9844,20,36,98,True
9845,21,16,37,False
9846,21,26,69,True
9847,24,18,40,False
9848,18,38,100,True
9849,22,23,65,True
9850,20,28,76,True
9851,18,15,37,False
9852,22,25,72,True
9853,22,23,65,True
9854,18,31,73,True
9855,20,33,73,True
9856,21,37,83,True
9857,21,9,15,False
9858,21,7,12,False
9859,20,6,21,False
9860,21,17,36,False
9861,22,5,9,False
9862,21,35,81,True
9863,20,26,70,True
9864,18,7,8,False
9865,18,14,28,False
9866,24,23,51,False
9867,18,13,37,False
9868,18,11,26,False
9869,23,27,60,True
9870,21,11,36,False
9871,21,7,24,False
9872,22,21,47,False
9873,24,28,80,True
9874,23,20,44,False
9875,24,15,46,False
9876,20,13,26,False
9877,23,28,79,True
9878,21,37,98,True
9879,18,5,18,False
9880,21,27,64,True
9881,18,22,54,False
9882,21,19,48,False
9883,24,22,52,False
9884,18,23,58,False
9885,20,24,57,False
9886,21,33,83,True
9887,19,18,39,False
9888,24,12,21,False
9889,24,18,47,False
9890,20,10,26,False
9891,19,10,27,False
9892,21,32,85,True
9893,24,8,21,False
9894,24,5,16,False
9895,21,16,44,False
9896,22,28,75,True
9897,20,34,75,True
9898,24,5,22,False
9899,21,11,28,False
9900,24,22,60,True
9901,24,19,55,False
9902,19,10,30,False
9903,22,22,54,False
9904,19,33,73,True
9905,19,31,72,True
9906,20,9,23,False
9907,24,30,69,True
9908,22,17,37,False
9909,24,20,54,False
9910,22,15,41,False
9911,23,33,74,True
9912,18,22,60,True
9913,19,38,100,True
9914,20,15,47,False
9915,21,6,20,False
9916,19,28,66,True
9917,18,5,15,False
9918,18,27,73,True
9919,20,30,67,True
9920,18,6,18,False
9921,24,36,91,True
9922,24,17,51,False
9923,18,8,14,False
9924,19,22,52,False
9925,18,6,18,False
9926,22,18,45,False
9927,22,20,57,False
9928,24,26,69,True
9929,19,23,62,True
9930,18,20,56,False
9931,23,27,75,True
9932,23,12,40,False
9933,24,16,44,False
9934,24,31,75,True
9935,19,23,59,False
9936,19,38,100,True
9937,20,14,28,False
9938,23,23,60,True
9939,20,31,82,True
9940,19,8,21,False
9941,19,17,50,False
9942,24,31,80,True
9943,21,9,30,False
9944,20,18,47,False
9945,21,29,71,True
9946,24,25,68,True
9947,18,22,59,False
9948,18,38,100,True
9949,23,29,71,True
9950,18,27,58,False
9951,23,23,67,True
9952,21,5,13,False
9953,24,38,92,True
9954,24,11,21,False
9955,19,23,57,False
9956,18,18,38,False
9957,19,35,90,True
9958,23,22,48,False
9959,22,23,54,False
9960,20,15,47,False
9961,21,10,27,False
9962,21,5,20,False
9963,22,33,75,True
9964,23,7,27,False
9965,18,30,82,True
9966,21,5,11,False
9967,19,32,73,True
9968,18,16,47,False
9969,19,30,78,True
9970,24,13,42,False
9971,21,23,53,False
9972,19,22,61,True
9973,21,20,54,False
9974,21,27,58,False
9975,21,32,77,True
9976,19,6,9,False
9977,20,11,23,False
9978,19,35,84,True
9979,19,16,31,False
9980,19,25,67,True
9981,22,38,91,True
9982,23,35,90,True
9983,24,22,62,True
9984,22,17,43,False
9985,20,24,57,False
9986,23,28,72,True
9987,22,5,6,False
9988,23,10,25,False
9989,20,11,26,False
9990,22,5,12,False
9991,24,13,38,False
9992,23,16,45,False
9993,20,29,80,True
9994,23,9,21,False
9995,20,20,55,False
9996,20,5,12,False
9997,18,11,34,False
9998,22,8,24,False
9999,19,13,36,False
10000,20,32,84,True
10001,22,20,47,False
10002,18,19,40,False
10003,18,37,90,True
10004,21,12,36,False
10005,22,26,70,True
10006,22,24,66,True
10007,22,39,96,True
10008,21,25,63,True
10009,24,9,16,False
10010,24,14,25,False
10011,22,19,56,False
10012,22,20,53,False
10013,24,26,69,True
10014,24,12,22,False
10015,24,20,42,False
10016,18,21,50,False
10017,24,38,96,True
10018,19,30,69,True
10019,19,24,60,True
10020,19,22,51,False
10021,20,17,35,False
10022,18,33,85,True
10023,23,35,92,True
10024,21,9,23,False
10025,20,29,70,True
10026,18,37,92,True
10027,21,33,78,True
10028,22,39,100,True
10029,20,31,73,True
10030,18,10,32,False
10031,22,21,53,False
10032,18,17,35,False
10033,23,23,58,False
10034,18,25,66,True
10035,21,27,67,True
10036,23,23,54,False
10037,23,21,56,False
10038,18,6,5,False
10039,23,21,43,False
10040,23,30,69,True
10041,21,26,57,False
10042,18,37,91,True
10043,21,35,78,True
10044,21,23,52,False
10045,23,19,45,False
10046,18,16,35,False
10047,19,33,85,True
10048,24,17,37,False
10049,23,11,35,False
10050,21,23,51,False
10051,19,31,82,True
10052,24,26,65,True
10053,21,9,14,False
10054,19,37,97,True
10055,22,22,45,False
10056,19,6,17,False
10057,22,27,70,True
10058,18,5,15,False
10059,20,12,20,False
10060,24,33,84,True
10061,20,34,75,True
10062,24,25,64,True
10063,24,5,10,False
10064,21,10,25,False
10065,24,34,87,True
10066,20,35,92,True
10067,22,32,88,True
10068,23,16,39,False
10069,24,11,20,False
10070,23,9,28,False
10071,20,18,46,False
10072,20,8,23,False
10073,18,37,86,True
10074,19,6,13,False
10075,23,17,35,False
10076,23,25,54,False
10077,20,14,28,False
10078,20,11,18,False
10079,24,23,58,False
10080,21,31,82,True
10081,24,25,67,True
10082,21,21,54,False
10083,24,37,92,True
10084,19,9,30,False
10085,22,23,52,False
10086,19,5,4,False
10087,21,38,94,True
10088,18,29,77,True
10089,18,39,94,True
10090,19,17,43,False
10091,19,9,28,False
10092,22,33,89,True
10093,18,21,55,False
10094,23,18,50,False
10095,24,21,53,False
10096,24,17,38,False
10097,18,11,33,False
10098,23,33,86,True
10099,18,34,85,True
10100,20,16,37,False
10101,18,32,80,True
10102,22,28,69,True
10103,21,31,76,True
10104,18,10,33,False
10105,23,21,62,True
10106,20,24,68,True
10107,21,16,45,False
10108,18,30,75,True
10109,21,37,100,True
10110,19,14,38,False
10111,24,9,22,False
10112,24,34,92,True
10113,24,23,58,False
10114,20,17,46,False
10115,20,19,49,False
10116,23,22,47,False
10117,19,24,52,False
10118,19,22,52,False
10119,23,24,62,True
10120,23,17,49,False
10121,22,31,72,True
10122,22,36,96,True
10123,19,29,73,True
10124,18,10,17,False
10125,18,12,25,False
10126,23,7,11,False
10127,19,21,44,False
10128,23,16,36,False
10129,23,22,50,False
10130,21,35,88,True
10131,20,7,10,False
10132,22,18,43,False
10133,20,10,25,False
10134,24,32,74,True
10135,23,10,26,False
10136,22,19,41,False
10137,21,13,23,False
10138,20,15,44,False
10139,22,30,84,True
10140,24,8,20,False
10141,22,8,11,False
10142,21,16,34,False
10143,20,10,20,False
10144,24,38,99,True
10145,23,32,88,True
10146,19,22,64,True
10147,21,34,86,True
10148,21,17,37,False
10149,20,5,6,False
10150,24,14,33,False
10151,18,26,59,False
10152,19,27,60,True
10153,22,24,70,True
10154,23,13,28,False
10155,21,33,77,True
10156,24,22,64,True
10157,22,7,11,False
10158,22,20,58,False
10159,20,37,92,True
10160,24,27,67,True
10161,20,32,88,True
10162,18,34,85,True
10163,19,35,94,True
10164,24,14,45,False
10165,20,14,29,False
10166,19,21,52,False
10167,19,13,36,False
10168,22,36,81,True
10169,23,32,82,True
10170,20,38,97,True
10171,19,14,39,False
10172,23,9,14,False
10173,20,37,100,True
10174,22,9,22,False
10175,23,6,13,False
10176,21,37,95,True
10177,22,13,33,False
10178,22,18,36,False
10179,21,29,82,True
10180,21,6,22,False
10181,18,36,96,True
10182,20,32,70,True
10183,18,11,33,False
10184,22,32,86,True
10185,22,6,9,False
10186,23,36,94,True
10187,18,22,47,False
10188,20,15,47,False
10189,24,19,55,False
10190,22,27,63,True
10191,24,17,35,False
10192,18,9,25,False
10193,20,32,74,True
10194,20,17,41,False
10195,20,39,100,True
10196,24,14,33,False
10197,20,18,55,False
10198,20,14,35,False
10199,23,20,53,False
10200,23,24,62,True
10201,20,38,94,True
10202,18,38,99,True
10203,23,14,37,False
10204,18,32,75,True
10205,23,13,36,False
10206,19,10,28,False
10207,19,37,94,True
10208,19,13,28,False
10209,23,21,62,True
10210,19,33,79,True
10211,20,39,100,True
10212,18,31,79,True
10213,19,12,35,False
10214,22,35,79,True
10215,24,9,30,False
10216,24,7,23,False
10217,23,8,28,False
10218,22,35,92,True
10219,22,20,48,False
10220,23,34,78,True
10221,19,29,81,True
10222,22,10,22,False
10223,21,8,14,False
10224,19,34,81,True
10225,23,27,76,True
10226,22,38,86,True
10227,24,21,52,False
10228,23,24,68,True
10229,20,14,41,False
10230,18,33,79,True
10231,22,15,31,False
10232,22,12,30,False
10233,22,5,17,False
10234,18,22,63,True
10235,18,24,59,False
10236,20,29,78,True
10237,19,13,34,False
10238,24,21,44,False
10239,18,38,100,True
10240,23,16,33,False
10241,24,13,24,False
10242,20,12,24,False
10243,23,11,20,False
10244,19,14,42,False
10245,23,6,14,False
10246,22,30,83,True
10247,21,30,80,True
10248,22,31,79,True
10249,19,39,100,True
10250,22,24,50,False
10251,18,10,21,False
10252,21,7,25,False
10253,23,38,91,True
10254,21,15,44,False
10255,21,17,42,False
10256,18,28,71,True
10257,24,7,15,False
10258,24,23,63,True
10259,22,14,36,False
10260,19,19,43,False
10261,18,18,38,False
10262,22,7,15,False
10263,23,19,54,False
10264,19,16,30,False
10265,20,34,87,True
10266,19,5,19,False
10267,23,27,66,True
10268,23,10,34,False
10269,22,28,72,True
10270,18,38,86,True
10271,18,28,67,True
10272,22,22,50,False
10273,22,21,54,False
10274,24,30,78,True
10275,23,9,26,False
10276,20,32,87,True
10277,21,9,22,False
10278,20,25,61,True
10279,21,28,67,True
10280,24,38,87,True
10281,23,24,57,False
10282,24,16,31,False
10283,19,7,21,False
10284,20,19,45,False
10285,21,33,91,True
10286,23,28,71,True
10287,19,7,18,False
10288,24,26,60,True
10289,23,33,86,True
10290,19,13,36,False
10291,23,14,30,False
10292,20,30,73,True
10293,20,7,10,False
10294,22,35,84,True
10295,22,38,91,True
10296,19,24,55,False
10297,22,26,59,False
10298,21,18,35,False
10299,23,26,63,True
10300,20,10,30,False
10301,22,12,25,False
10302,22,29,73,True
10303,22,10,23,False
10304,23,15,46,False
10305,18,5,22,False
10306,24,7,15,False
10307,22,32,74,True
10308,22,25,54,False
10309,23,18,42,False
10310,22,35,93,True
10311,24,31,70,True
10312,19,25,64,True
10313,23,39,97,True
10314,22,24,58,False
10315,19,36,98,True
10316,24,6,8,False
10317,22,14,38,False
10318,24,10,31,False
10319,22,26,64,True
10320,24,16,47,False
10321,22,12,27,False
10322,23,37,89,True
10323,23,19,48,False
10324,24,10,22,False
10325,21,5,11,False
10326,21,30,72,True
10327,22,21,59,False
10328,24,31,73,True
10329,20,30,74,True
10330,23,39,92,True
10331,18,16,50,False
10332,19,28,62,True
10333,22,14,26,False
10334,21,28,68,True
10335,18,25,61,True
10336,24,31,83,True
10337,21,17,48,False
10338,20,34,90,True
10339,24,26,65,True
10340,20,25,53,False
10341,21,14,41,False
10342,18,32,73,True
10343,21,33,90,True
10344,20,11,21,False
10345,19,29,65,True
10346,23,13,37,False
10347,18,35,88,True
10348,24,17,52,False
10349,18,12,37,False
10350,18,23,59,False
10351,23,33,81,True
10352,24,23,52,False
10353,22,16,34,False
10354,23,25,61,True
10355,20,5,16,False
10356,20,25,60,True
10357,20,6,17,False
10358,20,19,40,False
10359,24,24,63,True
10360,23,31,83,True
10361,24,31,84,True
10362,20,6,20,False
10363,24,15,28,False
10364,20,21,58,False
10365,18,22,59,False
10366,22,32,84,True
10367,19,10,28,False
10368,18,32,80,True
10369,20,13,32,False
10370,21,31,72,True
10371,18,38,92,True
10372,19,9,15,False
10373,21,20,58,False
10374,24,32,81,True
10375,20,19,55,False
10376,23,21,50,False
10377,21,10,24,False
10378,22,38,86,True
10379,22,25,65,True
10380,23,18,48,False
10381,23,18,46,False
10382,21,33,74,True
10383,18,11,22,False
10384,23,12,23,False
10385,18,21,55,False
10386,24,37,88,True
10387,18,29,79,True
10388,19,22,53,False
10389,22,25,60,True
10390,20,18,50,False
10391,23,15,41,False
10392,22,23,55,False
10393,19,26,56,False
10394,21,23,67,True
10395,19,15,47,False
10396,18,30,76,True
10397,23,22,46,False
10398,19,22,58,False
10399,22,30,75,True
10400,24,10,31,False
10401,23,33,90,True
10402,24,25,59,False
10403,22,32,78,True
10404,24,29,70,True
10405,19,39,88,True
10406,24,24,63,True
10407,20,33,75,True
10408,23,29,79,True
10409,21,20,49,False
10410,19,39,100,True
10411,18,17,49,False
10412,22,13,35,False
10413,24,7,11,False
10414,23,24,65,True
10415,19,36,89,True
10416,23,18,37,False
10417,23,20,53,False
10418,23,22,63,True
10419,20,11,23,False
10420,22,36,98,True
10421,21,38,100,True
10422,18,23,49,False
10423,23,10,20,False
10424,19,11,36,False
10425,19,18,47,False
10426,24,14,32,False
10427,23,32,89,True
10428,22,23,52,False
10429,19,17,48,False
10430,20,22,45,False
10431,24,14,42,False
10432,22,23,55,False
10433,20,24,51,False
10434,23,12,25,False
10435,20,12,25,False
10436,18,35,85,True
10437,23,33,76,True
10438,20,12,24,False
10439,22,5,18,False
10440,23,18,55,False
10441,19,23,53,False
10442,21,16,35,False
10443,18,5,19,False
10444,19,22,50,False
10445,24,36,86,True
10446,21,37,96,True
10447,22,23,65,True
10448,24,30,80,True
10449,18,19,51,False
10450,20,30,77,True
10451,23,17,43,False
10452,24,5,21,False
10453,22,9,28,False
10454,22,38,95,True
10455,21,39,100,True
10456,21,27,69,True
10457,23,38,87,True
10458,24,5,15,False
10459,23,25,58,False
10460,23,17,33,False
10461,20,27,62,True
10462,23,31,81,True
10463,21,6,15,False
10464,21,33,77,True
10465,24,29,78,True
10466,20,12,32,False
10467,19,14,29,False
10468,18,24,61,True
10469,21,31,70,True
10470,24,5,8,False
10471,24,17,38,False
10472,23,6,9,False
10473,20,32,86,True
10474,21,19,53,False
10475,20,11,21,False
10476,20,29,77,True
10477,19,6,18,False
10478,20,36,88,True
10479,21,16,43,False
10480,21,5,8,False
10481,23,12,31,False
10482,18,22,47,False
10483,18,38,94,True
10484,24,8,27,False
10485,21,33,83,True
10486,22,18,54,False
10487,22,12,29,False
10488,23,16,35,False
10489,18,19,55,False
10490,21,7,21,False
10491,22,7,26,False
10492,21,9,21,False
10493,18,22,50,False
10494,22,36,90,True
10495,19,18,53,False
10496,24,6,23,False
10497,21,9,32,False
10498,19,29,72,True
10499,23,15,34,False
10500,24,13,27,False
10501,19,6,25,False
10502,24,10,20,False
10503,23,5,21,False
10504,19,26,55,False
10505,24,31,68,True
10506,18,9,27,False
10507,21,11,21,False
10508,21,31,80,True
10509,22,9,27,False
10510,18,39,95,True
10511,20,13,23,False
10512,24,31,69,True
10513,23,16,33,False
10514,24,33,92,True
10515,21,12,38,False
10516,20,31,83,True
10517,19,24,54,False
10518,19,36,96,True
10519,20,29,68,True
10520,18,5,11,False
10521,18,29,75,True
10522,18,30,82,True
10523,22,5,19,False
10524,22,36,81,True
10525,20,19,40,False
10526,22,24,54,False
10527,18,23,48,False
10528,20,15,32,False
10529,20,29,65,True
10530,19,30,78,True
10531,18,13,32,False
10532,18,9,15,False
10533,24,33,73,True
10534,22,5,4,False
10535,21,9,19,False
10536,22,28,61,True
10537,18,15,38,False
10538,22,32,72,True
10539,21,35,81,True
10540,24,31,76,True
10541,24,17,42,False
10542,22,31,71,True
10543,20,34,78,True
10544,24,30,76,True
10545,22,30,71,True
10546,24,16,37,False
10547,19,23,65,True
10548,18,8,25,False
10549,21,26,56,False
10550,21,9,28,False
10551,20,32,79,True
10552,18,32,80,True
10553,22,39,100,True
10554,21,8,15,False
10555,19,39,100,True
10556,22,17,40,False
10557,18,8,13,False
10558,24,27,59,False
10559,22,16,49,False
10560,24,16,40,False
10561,21,22,50,False
10562,21,26,59,False
10563,19,22,52,False
10564,22,10,25,False
10565,20,11,22,False
10566,23,17,37,False
10567,22,15,38,False
10568,24,11,27,False
10569,21,18,54,False
10570,20,14,36,False
10571,20,10,17,False
10572,24,37,89,True
10573,23,20,46,False
10574,18,5,6,False
10575,21,11,34,False
10576,18,10,29,False
10577,23,12,25,False
10578,20,14,27,False
10579,21,28,66,True
10580,21,19,45,False
10581,18,21,48,False
10582,22,22,59,False
10583,20,36,97,True
10584,18,37,84,True
10585,20,6,15,False
10586,19,5,22,False
10587,20,5,16,False
10588,24,6,14,False
10589,19,9,30,False
10590,21,12,21,False
10591,18,22,56,False
10592,24,31,69,True
10593,23,6,15,False
10594,23,18,50,False
10595,21,21,48,False
10596,21,34,82,True
10597,18,29,77,True
10598,21,5,4,False
10599,24,33,77,True
10600,18,27,68,True
10601,20,27,70,True
10602,23,13,40,False
10603,23,32,76,True
10604,22,37,83,True
10605,21,19,52,False
10606,24,27,63,True
10607,23,7,13,False
10608,24,30,73,True
10609,23,36,98,True
10610,21,19,44,False
10611,21,29,75,True
10612,20,28,67,True
10613,23,8,15,False
10614,23,38,96,True
10615,20,30,79,True
10616,24,25,64,True
10617,22,10,27,False
10618,24,10,17,False
10619,20,18,43,False
10620,22,18,43,False
10621,18,21,52,False
10622,19,14,29,False
10623,19,14,31,False
10624,18,5,9,False
10625,24,29,79,True
10626,22,25,72,True
10627,22,11,27,False
10628,21,28,70,True
10629,19,18,45,False
10630,24,23,53,False
10631,23,18,54,False
10632,18,32,83,True
10633,23,33,89,True
10634,21,21,59,False
10635,20,22,61,True
10636,22,13,35,False
10637,24,13,24,False
10638,22,15,44,False
10639,21,18,37,False
10640,18,28,62,True
10641,21,33,78,True
10642,21,15,36,False
10643,19,20,42,False
10644,24,30,71,True
10645,24,5,4,False
10646,23,26,62,True
10647,21,31,70,True
10648,18,33,85,True
10649,20,7,11,False
10650,18,31,85,True
10651,21,36,92,True
10652,21,7,10,False
10653,21,33,76,True
10654,18,21,45,False
10655,23,27,71,True
10656,24,25,67,True
10657,23,21,43,False
10658,19,38,92,True
10659,21,5,7,False
10660,23,9,21,False
10661,22,6,8,False
10662,23,32,75,True
10663,21,30,71,True
10664,24,35,95,True
10665,18,31,83,True
10666,24,11,18,False
10667,19,25,71,True
10668,18,37,91,True
10669,18,15,33,False
10670,23,36,97,True
10671,22,33,84,True
10672,23,37,96,True
10673,22,17,45,False
10674,21,27,70,True
10675,19,17,38,False
10676,23,16,31,False
10677,23,8,20,False
10678,22,29,76,True
10679,20,11,24,False
10680,22,6,14,False
10681,22,38,96,True
10682,23,6,10,False
10683,20,16,40,False
10684,23,6,24,False
10685,22,10,15,False
10686,20,28,76,True
10687,19,8,16,False
10688,21,17,38,False
10689,24,30,69,True
10690,21,12,36,False
10691,19,24,58,False
10692,21,14,37,False
10693,18,34,91,True
10694,21,21,61,True
10695,24,33,77,True
10696,22,38,92,True
10697,18,33,91,True
10698,21,25,67,True
10699,22,10,19,False
10700,20,9,29,False
10701,21,22,45,False
10702,22,23,66,True
10703,22,26,60,True
10704,24,33,76,True
10705,23,37,100,True
10706,19,33,76,True
10707,22,35,94,True
10708,22,37,83,True
10709,21,38,100,True
10710,20,18,48,False
10711,18,6,19,False
10712,20,30,66,True
10713,18,38,89,True
10714,24,23,61,True
10715,18,31,70,True
10716,24,19,55,False
10717,22,21,44,False
10718,18,21,52,False
10719,21,18,46,False
10720,18,33,88,True
10721,21,26,62,True
10722,18,23,50,False
10723,24,20,55,False
10724,21,35,90,True
10725,18,30,74,True
10726,22,14,28,False
10727,21,11,23,False
10728,21,31,76,True
10729,22,36,85,True
10730,19,14,44,False
10731,18,21,59,False
10732,22,25,71,True
10733,18,5,13,False
10734,21,21,55,False
10735,23,17,43,False
10736,19,7,15,False
10737,23,36,88,True
10738,18,23,50,False
10739,18,26,70,True
10740,21,32,83,True
10741,19,29,82,True
10742,18,19,40,False
10743,18,17,41,False
10744,24,21,61,True
10745,19,22,51,False
10746,23,29,70,True
10747,23,11,22,False
10748,21,20,53,False
10749,19,26,72,True
10750,20,21,55,False
10751,24,26,58,False
10752,19,13,38,False
10753,18,19,39,False
10754,21,31,81,True
10755,23,32,86,True
10756,18,22,50,False
10757,21,10,33,False
10758,21,10,19,False
10759,23,28,66,True
10760,21,39,99,True
10761,21,38,93,True
10762,22,20,41,False
10763,20,27,66,True
10764,18,21,48,False
10765,18,36,89,True
10766,22,38,100,True
10767,20,26,74,True
10768,24,26,60,True
10769,23,34,87,True
10770,21,21,60,True
10771,22,36,85,True
10772,18,18,52,False
10773,18,33,74,True
10774,18,23,63,True
10775,21,24,50,False
10776,21,39,88,True
10777,24,7,10,False
10778,22,10,28,False
10779,18,14,27,False
10780,24,14,30,False
10781,22,18,46,False
10782,24,33,92,True
10783,24,36,98,True
10784,22,27,58,False
10785,23,30,82,True
10786,21,26,65,True
10787,22,15,28,False
10788,18,12,30,False
10789,22,24,64,True
10790,20,14,39,False
10791,19,12,33,False
10792,24,18,49,False
10793,24,32,82,True
10794,18,8,26,False
10795,22,13,36,False
10796,24,15,31,False
10797,20,26,68,True
10798,18,26,62,True
10799,18,34,85,True
